Step,Scaffold,SMILES,Metadata,QED Score,total_score,ID
2829.0,O=C(NCc1ccccn1)c1ccco1,Cc1ccnc(CNC(=O)c2ccc(Br)o2)c1,,0.9468119740486145,0.9468119740486145,Explorative Behaviour with High Threshold_10
2822.0,O=C(NCc1ccco1)c1ccccn1,Cc1ccc(CNC(=O)c2ncccc2Br)o1,,0.9468119740486145,0.9468119740486145,Explorative Behaviour with High Threshold_11
2810.0,O=S(=O)(Nc1cn[nH]c1)c1ccccc1,Cc1nn(C)c(C)c1NS(=O)(=O)c1cccc(Cl)c1,,0.9468032717704773,0.9468032717704773,Explorative Behaviour with High Threshold_12
2831.0,O=S(=O)(Nc1cn[nH]c1)c1ccccc1,Cc1ccc(Cl)cc1S(=O)(=O)Nc1cn(C)nc1C,,0.9468032717704773,0.9468032717704773,Explorative Behaviour with High Threshold_13
2834.0,O=S(=O)(Nc1ccccc1)c1ccccn1,Cc1cc(C)c(NS(=O)(=O)c2ccc(F)cn2)cc1C,,0.9464908242225647,0.9464908242225647,Explorative Behaviour with High Threshold_14
2803.0,c1cncc(-c2nccs2)c1,CC(=O)NCc1nc(-c2cncc(C(F)(F)F)c2)sc1C,,0.9463127851486206,0.9463127851486206,Explorative Behaviour with High Threshold_15
2820.0,O=C(NCc1ccccn1)c1cccs1,O=C(NCc1ccccn1)c1ccc(Br)s1,,0.9462562203407288,0.9462562203407288,Explorative Behaviour with High Threshold_16
2814.0,O=C(NCc1cccnc1)c1cccs1,O=C(NCc1cccnc1)c1cc(Br)cs1,,0.9462562203407288,0.9462562203407288,Explorative Behaviour with High Threshold_17
2822.0,O=S(=O)(Nc1cn[nH]c1)c1ccccc1,Cc1nn(C)cc1NS(=O)(=O)c1ccc(F)c(Cl)c1,,0.9461912512779236,0.9461912512779236,Explorative Behaviour with High Threshold_18
2824.0,O=S(=O)(Nc1cccnc1)c1cccs1,O=S(=O)(Nc1cncc(Br)c1)c1cccs1,,0.9461479783058167,0.9461479783058167,Explorative Behaviour with High Threshold_19
2817.0,O=S(=O)(Nc1cccnc1)c1cccs1,O=S(=O)(Nc1cccnc1)c1ccc(Br)s1,,0.9461479783058167,0.9461479783058167,Explorative Behaviour with High Threshold_20
2821.0,O=c1nc(Nc2ccccc2)cc[nH]1,COc1cc(Nc2ccc(C(F)(F)F)cc2)nc(=O)n1C,,0.9460501074790955,0.9460501074790955,Explorative Behaviour with High Threshold_21
2804.0,O=C(NCc1nccs1)c1ccccc1,O=C(NCc1nccs1)c1ccc(Br)cc1F,,0.9460105299949646,0.9460105299949646,Explorative Behaviour with High Threshold_22
2815.0,O=C(Nc1cccnc1)c1ccccn1,COc1ccnc(C(=O)Nc2cncc(Br)c2)c1,,0.9459996819496155,0.9459996819496155,Explorative Behaviour with High Threshold_23
2838.0,O=C(Cn1cccn1)Nc1cccs1,Cc1nn(CC(=O)Nc2sccc2C#N)c(C)c1Cl,,0.9459115862846375,0.9459115862846375,Explorative Behaviour with High Threshold_24
2835.0,O=S(=O)(Nc1ccccc1)c1ccccc1,Cc1cc(NS(=O)(=O)c2cc(F)ccc2F)ccc1F,,0.9459080100059509,0.9459080100059509,Explorative Behaviour with High Threshold_25
2832.0,O=S(=O)(Nc1ccccc1)c1ccccc1,Cc1cc(S(=O)(=O)Nc2ccc(F)c(F)c2)ccc1F,,0.9459080100059509,0.9459080100059509,Explorative Behaviour with High Threshold_26
2814.0,O=C(Nc1cccnc1)c1ccco1,COc1ncccc1NC(=O)c1ccc(Br)o1,,0.9456930756568909,0.9456930756568909,Explorative Behaviour with High Threshold_27
2803.0,O=C(Nc1cccnc1)c1ccco1,COc1ccc(NC(=O)c2ccc(Br)o2)cn1,,0.9456930756568909,0.9456930756568909,Explorative Behaviour with High Threshold_28
2818.0,O=C(Cn1cccn1)Nc1ccccc1,O=C(Cn1cccn1)Nc1ccc(F)c(Br)c1,,0.9456853270530701,0.9456853270530701,Explorative Behaviour with High Threshold_29
2818.0,O=C(NCc1ccccn1)c1cccnc1,Cc1cccnc1C(C)NC(=O)c1cncc(Br)c1,,0.9456026554107666,0.9456026554107666,Explorative Behaviour with High Threshold_30
2838.0,O=C(Nc1ccc(N2CCOCC2)cc1)c1cncs1,Cc1cc(NC(=O)c2scnc2C)ccc1N1CCOCC1,,0.9455969333648682,0.9455969333648682,Explorative Behaviour with High Threshold_31
2827.0,O=C(NC1CCCCC1)c1ccc(-c2cc[nH]n2)cc1,Cn1cc(F)c(-c2ccc(C(=O)NC3CCCCC3)cc2)n1,,0.9453412294387817,0.9453412294387817,Explorative Behaviour with High Threshold_32
2813.0,O=C(Nc1ccc(N2CCCCC2=O)cc1)c1ccno1,O=C(Nc1ccc(N2CCCCC2=O)c(F)c1)c1ccno1,,0.9452864527702332,0.9452864527702332,Explorative Behaviour with High Threshold_33
2808.0,O=C(Nc1c[nH]n(C2CCCCC2)c1=O)c1cscn1,Cc1c(NC(=O)c2cscn2)c(=O)n(C2CCCCC2)n1C,,0.9451330900192261,0.9451330900192261,Explorative Behaviour with High Threshold_34
2834.0,O=C(Nc1ccccc1)c1ccco1,COc1cccc(NC(=O)c2ccc(Br)o2)c1,,0.9450864195823669,0.9450864195823669,Explorative Behaviour with High Threshold_35
2836.0,O=C(Nc1ccccc1N1CCOCC1)c1cccnc1,O=C(Nc1cc(F)ccc1N1CCOCC1)c1cccnc1,,0.9449850916862488,0.9449850916862488,Explorative Behaviour with High Threshold_36
2835.0,c1cncc(Cc2cccc(C3CCOCC3)n2)c1,Cc1ccc(Cc2nc(C3(O)CCOCC3)ccc2Cl)cn1,,0.9448179006576538,0.9448179006576538,Explorative Behaviour with High Threshold_37
2821.0,O=C(NCc1cscn1)c1c[nH]s1,Cc1nc(CNC(=O)c2sn(C)c2Br)cs1,,0.9446316361427307,0.9446316361427307,Explorative Behaviour with High Threshold_38
2826.0,O=S(=O)(Nc1ccccc1)c1ccccc1,Cc1cc(S(=O)(=O)Nc2ccc(C#N)cc2)ccc1F,,0.9445499181747437,0.9445499181747437,Explorative Behaviour with High Threshold_39
2821.0,O=C(Nc1ccc(C(=O)N2CCOCC2)s1)c1cccs1,O=C(Nc1ccc(C(=O)N2CCOCC2)s1)c1cccs1,,0.9445302486419678,0.9445302486419678,Explorative Behaviour with High Threshold_40
2825.0,c1ccc(-c2ccccn2)nc1,CCc1ccnc(-c2cc(NC(=O)N(C)C)c(F)cn2)c1,,0.9443399310112,0.9443399310112,Explorative Behaviour with High Threshold_41
2829.0,O=S(=O)(Nc1ccccc1)c1ccccc1,O=S(=O)(Nc1ccc(F)cc1F)c1ccc(Cl)cc1,,0.9441187977790833,0.9441187977790833,Explorative Behaviour with High Threshold_42
2814.0,O=C(Nc1ccccc1)c1ccc(=O)[nH]c1,COc1ccc(NC(=O)c2ccc(=O)n(C)c2)cc1Cl,,0.9440918564796448,0.9440918564796448,Explorative Behaviour with High Threshold_43
2813.0,O=C(COc1ccccc1)Nc1cn[nH]c1,Cc1nn(C)c(C)c1NC(=O)C(C)Oc1ccc(Cl)cc1,,0.9440298676490784,0.9440298676490784,Explorative Behaviour with High Threshold_44
2828.0,O=C(Nc1ccccc1)c1ccco1,COc1ccc(NC(=O)c2ccc(Br)o2)cc1F,,0.9439697265625,0.9439697265625,Explorative Behaviour with High Threshold_45
2798.0,O=C(Cc1ccccn1)Nc1cccs1,Cc1cc(CC(=O)Nc2cccs2)ncc1Br,,0.9438086152076721,0.9438086152076721,Explorative Behaviour with High Threshold_46
2815.0,O=S(=O)(Nc1ccccc1)c1cccs1,O=S(=O)(Nc1ccc(Br)cc1)c1cccs1,,0.9435716271400452,0.9435716271400452,Explorative Behaviour with High Threshold_47
2830.0,O=S(=O)(Nc1ccccc1)c1cccs1,O=S(=O)(Nc1cccc(Br)c1)c1cccs1,,0.9435716271400452,0.9435716271400452,Explorative Behaviour with High Threshold_48
2836.0,O=S(=O)(Nc1cn[nH]c1)c1ccccc1,CC(C)n1cc(NS(=O)(=O)c2ccc(F)cc2F)cn1,,0.9435691237449646,0.9435691237449646,Explorative Behaviour with High Threshold_49
2816.0,O=C(Nc1cccc(C2=NCCO2)c1)c1nccs1,O=C(Nc1ccc(F)c(C2=NCCO2)c1)c1nccs1,,0.9435154795646667,0.9435154795646667,Explorative Behaviour with High Threshold_50
2826.0,O=C(NCc1ccco1)c1cnccn1,CC(NC(=O)c1cnc(Br)cn1)c1ccco1,,0.9434898495674133,0.9434898495674133,Explorative Behaviour with High Threshold_51
2823.0,O=c1cc(-n2cccc2)cc[nH]1,Cc1cn(CC(F)(F)C(C)O)c(=O)cc1-n1c(C)ccc1C,,0.9433109760284424,0.9433109760284424,Explorative Behaviour with High Threshold_52
2819.0,O=C(Nc1ccccc1)c1cnccn1,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(Cl)cn1,,0.9432423710823059,0.9432423710823059,Explorative Behaviour with High Threshold_53
2825.0,O=S(=O)(Nc1ccccc1)c1cccs1,Cc1c(F)ccc(NS(=O)(=O)c2cccs2)c1F,,0.9432294964790344,0.9432294964790344,Explorative Behaviour with High Threshold_54
2833.0,O=S(=O)(Nc1ccccc1)c1cccs1,Cc1csc(S(=O)(=O)Nc2cccc(F)c2F)c1,,0.9432294964790344,0.9432294964790344,Explorative Behaviour with High Threshold_55
2830.0,O=C(NCCc1ccccn1)c1cccs1,O=C(NCCc1ccccn1)c1cc(Br)cs1,,0.9432023167610168,0.9432023167610168,Explorative Behaviour with High Threshold_56
2821.0,O=c1cc[nH]cc1-c1ccccc1,Cc1c(-c2ccccc2F)c(=O)c(C(N)=O)cn1C(C)C,,0.9432011842727661,0.9432011842727661,Explorative Behaviour with High Threshold_57
2815.0,c1ccc(-c2ccno2)cc1,Cc1noc(-c2cc(Cl)cc(NS(C)(=O)=O)c2C)c1C,,0.9431794285774231,0.9431794285774231,Explorative Behaviour with High Threshold_58
2837.0,O=C(NCc1cccnc1)c1ccccc1,COc1ncccc1CNC(=O)c1c(F)cccc1Cl,,0.9431725740432739,0.9431725740432739,Explorative Behaviour with High Threshold_59
2833.0,O=S(=O)(Nc1cn[nH]c1)c1cccs1,Cc1nn(C)cc1NS(=O)(=O)c1cc(Cl)cs1,,0.9431254863739014,0.9431254863739014,Explorative Behaviour with High Threshold_60
2823.0,c1n[nH]cc1CNCc1cn[nH]c1,Cc1nn(C)c(Cl)c1CNCc1c(C)nn(C)c1Cl,,0.9429770112037659,0.9429770112037659,Explorative Behaviour with High Threshold_61
2825.0,O=C(NCc1cccnc1)c1ccccn1,O=C(NCc1cccnc1)c1ccc(Br)cn1,,0.9429222941398621,0.9429222941398621,Explorative Behaviour with High Threshold_62
2816.0,O=C(NCc1nccs1)c1ccco1,O=C(NCc1nccs1)c1ccc(Br)o1,,0.942879319190979,0.942879319190979,Explorative Behaviour with High Threshold_63
2834.0,O=S(=O)(Nc1ccccc1)c1cn[nH]c1,CCc1ccc(Cl)c(NS(=O)(=O)c2cnn(C)c2)c1,,0.9428467154502869,0.9428467154502869,Explorative Behaviour with High Threshold_64
2814.0,O=C(Nc1ccc[nH]c1=O)c1ccccn1,O=C(Nc1cccn(CC(F)(F)F)c1=O)c1ccccn1,,0.942821204662323,0.942821204662323,Explorative Behaviour with High Threshold_65
2823.0,O=C(NCc1cccnc1)C1CC(c2ccccc2)=NO1,O=C(NCc1cccnc1)C1CC(c2ccc(Cl)cc2)=NO1,,0.9427347779273987,0.9427347779273987,Explorative Behaviour with High Threshold_66
2831.0,O=S(=O)(Nc1ccccc1)c1cccs1,O=S(=O)(Nc1cc(F)cc(Cl)c1)c1cccs1,,0.9425375461578369,0.9425375461578369,Explorative Behaviour with High Threshold_67
2837.0,O=S(=O)(Nc1ccccc1)c1nccs1,COc1ccc(NS(=O)(=O)c2nccs2)cc1Cl,,0.9424711465835571,0.9424711465835571,Explorative Behaviour with High Threshold_68
2805.0,c1cncc(-c2cscn2)c1,CNC(C)Cc1scnc1-c1cncc(Br)c1,,0.9424391388893127,0.9424391388893127,Explorative Behaviour with High Threshold_69
2819.0,O=S(=O)(Nc1ccccc1)c1ccccn1,O=S(=O)(Nc1cc(F)ccc1F)c1ccc(F)cn1,,0.9424197673797607,0.9424197673797607,Explorative Behaviour with High Threshold_70
2802.0,O=S(=O)(NCc1ccco1)c1ccccc1,Cc1cc(C)c(C)c(S(=O)(=O)NCc2ccco2)c1C,,0.94240403175354,0.94240403175354,Explorative Behaviour with High Threshold_71
2839.0,O=S(=O)(Nc1cccnc1)c1ccccc1,Cc1ncccc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,,0.9423860311508179,0.9423860311508179,Explorative Behaviour with High Threshold_72
2825.0,O=S(=O)(Nc1cccnc1)c1ccccc1,Cc1cc(S(=O)(=O)Nc2cccnc2)c(Cl)cc1Cl,,0.9423860311508179,0.9423860311508179,Explorative Behaviour with High Threshold_73
2818.0,c1ccc(CN2CCC(c3ccccn3)CC2)cc1,OCc1ccnc(C2CCN(Cc3ccc(F)cc3)CC2)c1,,0.9423848390579224,0.9423848390579224,Explorative Behaviour with High Threshold_74
2832.0,O=S(=O)(Nc1ccccc1)c1cccnc1,COc1ccc(NS(=O)(=O)c2ccc(C)nc2)cc1Cl,,0.9422590136528015,0.9422590136528015,Explorative Behaviour with High Threshold_75
2793.0,c1cncc(-c2ncc[nH]2)c1,Cc1nc(-c2cccnc2)n(CC(O)C(F)(F)F)c1C,,0.9422587156295776,0.9422587156295776,Explorative Behaviour with High Threshold_76
2813.0,c1cncc(-c2nccs2)c1,CCS(=O)(=O)Nc1cncc(-c2ncc(Cl)s2)c1,,0.9421393871307373,0.9421393871307373,Explorative Behaviour with High Threshold_77
2817.0,O=C(Nc1ccccc1N1CCCC1)c1cccnc1,O=C(Nc1ccccc1N1CCCC1)c1cnccc1Cl,,0.942102313041687,0.942102313041687,Explorative Behaviour with High Threshold_78
2814.0,O=C(NCCc1ccccn1)c1cccnc1,O=C(NCCc1ccccn1)c1cncc(Br)c1,,0.9420440793037415,0.9420440793037415,Explorative Behaviour with High Threshold_79
2832.0,O=S(=O)(Nc1ccccc1)c1cccs1,O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1cccs1,,0.9420205354690552,0.9420205354690552,Explorative Behaviour with High Threshold_80
2833.0,O=C(NCc1cccs1)c1ccco1,O=C(NCc1cccs1)c1ccc(Br)o1,,0.9419518709182739,0.9419518709182739,Explorative Behaviour with High Threshold_81
2829.0,N=c1[nH]c(-c2ccccc2)cs1,COc1cc(Cl)c(-c2csc(=N)n2C)cc1OC,,0.9419494271278381,0.9419494271278381,Explorative Behaviour with High Threshold_82
2822.0,O=C(Nc1ccccc1)c1ccoc1,COc1ccc(Br)cc1NC(=O)c1ccoc1C,,0.9419376850128174,0.9419376850128174,Explorative Behaviour with High Threshold_83
2824.0,c1cncc(Cc2nccs2)c1,COC(c1cncc(CO)c1)c1ncc(Br)s1,,0.9418610334396362,0.9418610334396362,Explorative Behaviour with High Threshold_84
2824.0,O=S(=O)(Nc1cn[nH]c1)c1ccccc1,Cc1cc(S(=O)(=O)Nc2c(C)nn(C)c2C)c(C)cc1Cl,,0.9416903853416443,0.9416903853416443,Explorative Behaviour with High Threshold_85
2834.0,O=S(=O)(Nc1ccccc1)c1cn[nH]c1,Cn1cc(S(=O)(=O)Nc2ccc(Br)cc2)cn1,,0.941633403301239,0.941633403301239,Explorative Behaviour with High Threshold_86
2821.0,O=S(=O)(Nc1ccccc1)c1c[nH]cn1,Cn1cnc(S(=O)(=O)Nc2ccc(Br)cc2)c1,,0.941633403301239,0.941633403301239,Explorative Behaviour with High Threshold_87
2807.0,O=S(=O)(Nc1ccccc1)c1ccccn1,COc1ccc(NS(=O)(=O)c2ccccn2)cc1Cl,,0.9416159391403198,0.9416159391403198,Explorative Behaviour with High Threshold_88
2828.0,O=S(=O)(Nc1cccnc1)c1ccccc1,COc1ccc(S(=O)(=O)Nc2cccnc2)cc1Cl,,0.9416159391403198,0.9416159391403198,Explorative Behaviour with High Threshold_89
2828.0,O=S(=O)(Nc1ccccc1)c1cccnc1,COc1ccc(NS(=O)(=O)c2cccnc2)cc1Cl,,0.9416159391403198,0.9416159391403198,Explorative Behaviour with High Threshold_90
2832.0,O=S(=O)(Nc1ccccc1)c1ccccn1,Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)nc1,,0.9415894746780396,0.9415894746780396,Explorative Behaviour with High Threshold_91
2837.0,O=S(=O)(Nc1ccccc1)c1cccnc1,Cc1c(Cl)cccc1NS(=O)(=O)c1cccnc1,,0.9415894746780396,0.9415894746780396,Explorative Behaviour with High Threshold_92
2840.0,O=S(=O)(Nc1cccnc1)c1ccccc1,Cc1ccc(Cl)cc1S(=O)(=O)Nc1cccnc1,,0.9415894746780396,0.9415894746780396,Explorative Behaviour with High Threshold_93
2839.0,O=C(Nc1cscn1)c1cccnc1,CN(C)c1ccc(C(=O)Nc2csc(Br)n2)cn1,,0.9414649605751038,0.9414649605751038,Explorative Behaviour with High Threshold_94
2840.0,O=C(NCc1ccccn1)C1CCCN(c2ccccn2)C1,Cc1cccnc1N1CCCC(C(=O)NCc2ccccn2)C1,,0.9413468241691589,0.9413468241691589,Explorative Behaviour with High Threshold_95
2824.0,O=S(=O)(Nc1ccccc1)c1ccccc1,Cc1cc(NS(=O)(=O)c2ccc(F)cc2)ccc1Cl,,0.9412033557891846,0.9412033557891846,Explorative Behaviour with High Threshold_96
2814.0,O=S(=O)(Nc1ccccc1)c1ccccc1,Cc1ccc(S(=O)(=O)Nc2ccc(F)c(Cl)c2)cc1,,0.9412033557891846,0.9412033557891846,Explorative Behaviour with High Threshold_97
2811.0,O=c1ccc(NS(=O)(=O)c2ccccc2)c[nH]1,Cn1cc(NS(=O)(=O)c2cc(Cl)ccc2F)ccc1=O,,0.9411274790763855,0.9411274790763855,Explorative Behaviour with High Threshold_98
2815.0,O=C(Nc1ccccc1N1CCOCC1)c1ccno1,Cc1noc(C(=O)Nc2ccccc2N2CCOCC2)c1Cl,,0.9411195516586304,0.9411195516586304,Explorative Behaviour with High Threshold_99
2801.0,O=C(Nc1cn[nH]c1N1CCCCC1)c1ccon1,Cc1onc(C(=O)Nc2cnn(C)c2N2CCC(C)CC2)c1C,,0.941063404083252,0.941063404083252,Explorative Behaviour with High Threshold_100
2811.0,O=C(Nc1ccccc1)c1cncs1,CCS(=O)(=O)c1ccc(NC(=O)c2scnc2C)cc1,,0.9410539865493774,0.9410539865493774,Explorative Behaviour with High Threshold_101
2807.0,c1csc(CNc2ccc(N3CCNCC3)nc2)c1,Cc1ccc(CNc2ccc(N3CCN(C)CC3)nc2)s1,,0.9408726096153259,0.9408726096153259,Explorative Behaviour with High Threshold_102
2804.0,O=C(NCc1ccccn1)c1cscn1,Cc1scnc1C(=O)NC(C)c1cc(Cl)ccn1,,0.9408668279647827,0.9408668279647827,Explorative Behaviour with High Threshold_103
2827.0,O=S(=O)(Nc1cccnc1)c1cccnc1,O=S(=O)(Nc1cncc(Br)c1)c1cccnc1,,0.9408599138259888,0.9408599138259888,Explorative Behaviour with High Threshold_104
2834.0,O=S(=O)(Nc1cccnc1)c1ccccc1,O=S(=O)(Nc1cccnc1)c1ccc(F)cc1Br,,0.9408459663391113,0.9408459663391113,Explorative Behaviour with High Threshold_105
2836.0,O=S(=O)(Nc1cccnc1)c1ccccc1,Cc1ccc(C(C)C)cc1S(=O)(=O)Nc1cnccc1F,,0.9407723546028137,0.9407723546028137,Explorative Behaviour with High Threshold_106
2831.0,c1ccc(CNc2cnc(N3CCOCC3)s2)nc1,Cc1ccc(C)c(CNc2cnc(N3CCOCC3)s2)n1,,0.9407088160514832,0.9407088160514832,Explorative Behaviour with High Threshold_107
2832.0,O=S(=O)(Nc1ccccc1)c1ccccc1,CCc1ccc(NS(=O)(=O)c2ccc(F)c(F)c2)cc1,,0.9405964612960815,0.9405964612960815,Explorative Behaviour with High Threshold_108
2835.0,O=S(=O)(Nc1ccccc1)c1ccccc1,Cc1ccc(F)cc1NS(=O)(=O)c1ccc(F)cc1,,0.9405924677848816,0.9405924677848816,Explorative Behaviour with High Threshold_109
2823.0,O=C(COc1ccccc1)Nc1cccnc1,O=C(COc1ccc(Cl)cc1Cl)Nc1cccnc1,,0.940564751625061,0.940564751625061,Explorative Behaviour with High Threshold_110
2812.0,O=S(=O)(Nc1ccsc1)c1ccccc1,Cc1cc(S(=O)(=O)Nc2csc(Cl)c2)ccc1F,,0.9405592679977417,0.9405592679977417,Explorative Behaviour with High Threshold_111
2825.0,O=S(=O)(Nc1ccccc1)c1ccccc1,O=S(=O)(Nc1cc(F)ccc1Cl)c1ccccc1,,0.9405390024185181,0.9405390024185181,Explorative Behaviour with High Threshold_112
2823.0,O=C(Nc1cn[nH]c1N1CCCCC1)c1ccon1,Cc1cc(C(=O)Nc2cnn(C)c2N2CCC(C)CC2)no1,,0.9404395818710327,0.9404395818710327,Explorative Behaviour with High Threshold_113
2839.0,c1ccc(Cc2cnoc2)cc1,Cc1noc(C)c1Cc1ccc(C(=O)NC(C)(C)C)cc1,,0.9403607845306396,0.9403607845306396,Explorative Behaviour with High Threshold_114
2831.0,O=S(=O)(Nc1ccccc1)c1ccccc1,Cc1ccc(S(=O)(=O)Nc2ccc(F)cc2C)c(C)c1,,0.9403204321861267,0.9403204321861267,Explorative Behaviour with High Threshold_115
2806.0,O=C(CCN1CCOCC1)Nc1ccc2cccnc2c1,Cc1ccnc2cc(NC(=O)CCN3CCOCC3)ccc12,,0.9401715993881226,0.9401715993881226,Explorative Behaviour with High Threshold_116
2825.0,O=C(N=c1[nH]ccs1)c1cncs1,CCc1nc(CC)c(C(=O)N=c2[nH]cc(C)s2)s1,,0.9400632381439209,0.9400632381439209,Explorative Behaviour with High Threshold_117
2801.0,O=C1OCCN1c1ccnc(=Nc2ccccn2)[nH]1,CC(C)C1COC(=O)N1c1ccnc(=Nc2ccc(F)cn2)[nH]1,,0.9399871230125427,0.9399871230125427,Explorative Behaviour with High Threshold_118
2823.0,O=C(Cn1cccn1)Nc1cccnc1,Cc1cc(C(F)(F)F)nn1CC(=O)Nc1cccnc1,,0.939974844455719,0.939974844455719,Explorative Behaviour with High Threshold_119
2828.0,O=S(=O)(Nc1cccnc1)c1ccccc1,COc1ccc(NS(=O)(=O)c2ccc(F)c(C)c2)cn1,,0.9399667978286743,0.9399667978286743,Explorative Behaviour with High Threshold_120
2840.0,O=S(=O)(Nc1ccccc1)c1ccccn1,Cc1ccc(S(=O)(=O)Nc2ccc(F)c(C)c2)nc1,,0.9398890733718872,0.9398890733718872,Explorative Behaviour with High Threshold_121
2832.0,O=C(CN1CCc2ccccc2C1)Nc1ccccc1,O=C(CN1CCc2ccccc2C1)Nc1cccc(F)c1,,0.9396963715553284,0.9396963715553284,Explorative Behaviour with High Threshold_122
2815.0,c1ccc(N=c2[nH]ccs2)nc1,COc1ccnc(N=c2sc(C(F)(F)F)cn2CCO)c1,,0.9396678805351257,0.9396678805351257,Explorative Behaviour with High Threshold_123
2821.0,O=C(Nc1ccccc1)c1cccnc1,COc1ncccc1C(=O)Nc1ccc(F)c(Cl)c1,,0.9395864009857178,0.9395864009857178,Explorative Behaviour with High Threshold_124
2838.0,O=C(Nc1ccccc1)c1ccccn1,COc1ccc(NC(=O)c2ccc(F)cn2)cc1Cl,,0.9395864009857178,0.9395864009857178,Explorative Behaviour with High Threshold_125
2838.0,O=S(=O)(Nc1ccc(N2CCCCC2)nc1)c1cccs1,O=S(=O)(Nc1ccc(N2CCCCC2)nc1)c1cccs1,,0.939501941204071,0.939501941204071,Explorative Behaviour with High Threshold_126
2834.0,O=C(Nc1ccccc1)c1cncs1,Cc1ncsc1C(=O)Nc1ccc(CS(C)(=O)=O)cc1,,0.9394232630729675,0.9394232630729675,Explorative Behaviour with High Threshold_127
2825.0,O=S(=O)(Nc1cccnc1)c1ccccc1,Cc1ccc(C(C)C)cc1S(=O)(=O)Nc1cccnc1,,0.9393957257270813,0.9393957257270813,Explorative Behaviour with High Threshold_128
2828.0,O=S(=O)(Nc1ccccc1)c1ccccc1,Cc1cc(C)c(NS(=O)(=O)c2ccc(F)c(F)c2)cc1C,,0.9393931031227112,0.9393931031227112,Explorative Behaviour with High Threshold_129
2833.0,c1ccc(Cn2cccn2)cc1,O=C(O)c1ccc(Cn2cc(Br)cn2)cc1,,0.9393870830535889,0.9393870830535889,Explorative Behaviour with High Threshold_130
2817.0,c1ccc(-c2cccnc2)nc1,O=C(O)COc1ccc(-c2ncc(Cl)cc2Cl)cn1,,0.9393864274024963,0.9393864274024963,Explorative Behaviour with High Threshold_131
2818.0,c1ccc(Cc2cocn2)cc1,CNC(c1ccc(C#N)cc1)c1coc(C(F)(F)F)n1,,0.9392787218093872,0.9392787218093872,Explorative Behaviour with High Threshold_132
2840.0,O=S(=O)(Nc1cn[nH]c1)c1ccccc1,Cc1nn(C)c(C)c1NS(=O)(=O)c1cccc(C(F)(F)F)c1,,0.9392784833908081,0.9392784833908081,Explorative Behaviour with High Threshold_133
2824.0,O=C(NCc1cccnc1)c1ccco1,O=C(NCc1cccnc1)c1ccc(Br)o1,,0.9392260313034058,0.9392260313034058,Explorative Behaviour with High Threshold_134
2835.0,O=S(=O)(Nc1ccccc1)c1c[nH]cn1,Cc1ccc(Br)cc1NS(=O)(=O)c1cn(C)cn1,,0.9391160607337952,0.9391160607337952,Explorative Behaviour with High Threshold_135
2837.0,O=S(=O)(Nc1ccccc1)c1c[nH]cn1,Cc1cc(NS(=O)(=O)c2cn(C)cn2)ccc1Br,,0.9391160607337952,0.9391160607337952,Explorative Behaviour with High Threshold_136
