Step,Scaffold,SMILES,Metadata,SA Score,total_score
244,O=C1OC2OC3OC4C=C1C21OC(=O)C2(CC5CC6CC5CC2C6)OC3C41,CC12OC3(CC4CC5CC4CC3C5)C(=O)OC34C5=CC(OC1OC3OC5=O)C24,,7.9567132,7.9567132
249,O=C1C2OC3C4OC(CC5OCCCC54)C4CC5CCCC15C(=O)C243,CC(C)=CC1CC(C)C2C3OC(O)(C(O)C2(C)O1)C1C(O)C2C(C)(C)CCC24C(=O)C2(CO)OC3C12C4=O,,7.955198765,7.955198765
238,O=C1OC2CCC34CCC(C3C=C14)C13CCC4CC21CC4C3,CC(C)(O)C1C(O)C2OC(=O)C3=CC4(CO)C(CCC314)C13CCC4(C)CC21CC4(C)C3,,7.950781345,7.950781345
242,C1=C2C3CC1CCC1OC4(OCC5OCOC4C51)C23,CC(=O)OC1C(C)C2C=C3C(C2)C3(C)C23OCC4OC(C)(C)OC2C4C1(C)O3,,7.948049545,7.948049545
236,O=C1CCC2C3OC24CCC2C(CCC5C(c6ccoc6)OC(=O)C6OC652)C4CCC13,C=CC=CC1(O)C(C(=O)OC)C(=O)C2(C)CCC3(C)C4CCC5(C)C(C)(c6ccoc6)OC(=O)C6OC65C4(C)CCC34OC2C14C,,7.94464016,7.94464016
242,C=C1CC23OC4OC5CCC6CCC2(CC(C5)C3C4O6)C1=O,C=C1C(=O)C23CCC4(C)OC5C6OC(C(C)C)(C(C)C(C2O)C5(C)C3(O6)C1(O)C(O)CC(=O)O)C(OC(C)=O)C4O,,7.944011211,7.944011211
233,O=C1CCC2OC34CC5CCC6COC5C6C3CCC12O4,CC(C)=CCC12CC(C)C(=O)C13CC(C)C1(C=O)C(CC4CCC5C(C)(C)OC4(O)C51C)(O2)O3,,7.908558369,7.908558369
239,C1CCC(OC2CCC34C(CCC35CC3CC6OCOCC6CC3C3CC5COC34)C2)OC1,CC1(C)OC2CC3CC45CCC6C(C)(C)C(OC7OCC(O)C(O)C7O)CCC64C4OCC5(C)CC4C3(C)C(O)C2C(C(C)(C)O)O1,,7.902121544,7.902121544
246,O=C1OC2C3Cc4cocc4OC4C(COC34)OC2C2CCC3CC12CC1OOCC=CC31,CC1=CC(C)(C)OOC2CC34CC(C)(CCC3C3(C)OC5(C)COC6C5Oc5coc(O)c5C(C)(C)C6C3OC4=O)C12,,7.89753294,7.89753294
246,O=C1C=CC23COC4OC5C4CC(CC2C1)C51COCC31,COC1OC(OC)C23C1C14C=CC(=O)C(C)(C)C1C(O)C2(O)C(O)C1(C)C(OC4OC)OC13O,,7.880403996,7.880403996
250,C=C1C(=O)OC2C1CC13C=CC(COC45CCC(=O)C4C1OC5=O)C(OC(=O)N1CCOc4ncccc41)C23,CC=C1C(=O)OC2C1CC13C(C(C)C)=CC(COC45CCC(=O)C4C1OC5=O)C(OC(=O)N1c4cccnc4OC(C)(C)C1C(C)C)C23,,7.875777721,7.875777721
245,C=C1CCC2CC3CC4C(CCC25CCC2OCC(=O)C=CC24C5)C13,C=C1C(OC(=O)CBr)C(O)C2C(OC(C)=O)C3CC4C(C)(CC(O)C25CCC2OC(C)(C)C(=O)C=CC24C5)C13,,7.875449657,7.875449657
228,C1=NOc2ccc1c(OC1CC3CCC4CCCC5OOC6OC(O3)C45C6O1)c2,CC1CCC2OOC3OC4OC5(C)CCC1C24C3OC(C)(Oc1cc2ccc1cno2)C5C,,7.863061428,7.863061428
244,C=C1CC23COC1OC2CCC1C3C2CCCC3CC=CC21CO3,C=C(C)C1CC(OC(C)=O)C2(C)C3(C=CC(C)(CO)C1OC3)C1CCC3(C)OC4(O)OCC3(CC4=C)C12C,,7.856051445,7.856051445
238,O=C1CC2CC3C4C=CC5C6CCCC6CCC5C2(COC43)O1,CCSC12OCC34OC(=O)C(C)C3CC1C2(C)C=CC1(Cl)C4CCC2(C)C1CC(C)C2(OC(C)=O)C(C)=O,,7.854355812,7.854355812
235,C=C1C2=CC34OOC5(COC13)C(CC1CC(=O)C=CC21)OCC45,C=C1C2=CC34OOC5(C(CC6C(C)(C)C(=O)C(C#N)=CC26C)OCC35COC(C)=O)C(OC)OC14,,7.848348141,7.848348141
211,C=C1CCC2C3CCC4CC5(CC2O1)C(C=CC45)CC3,CC(=CC=C1OC2CC34CC5(C)CCC(C(C)CC3(C=O)C=C(C)C54)C2(C)CC1O)C(=O)O,,7.829713345,7.829713345
247,C1=CC2CCC3(C1)OC14C=C5C6CC6CCC1COC5C4OC3O2,CC(=O)OC1CC2(O)C(C)(C)OC3C(=CC24OC25CC=C(C)C(CC2)OC5OC34)C2C(C)(C)C12OC(C)=O,,7.829372406,7.829372406
223,C=C1CCC2CCCC23CC(OC2CCCCO2)OC2OC4CC3C2(OO4)C1CC1CO1,C=C1CCC2C(C)CCC23C(C)C(OC2OCC(O)C(O)C2O)OC2OC4(C)OOC2(C1CC1CO1)C3C4C,,7.828484535,7.828484535
247,c1ccc(C2Nc3[nH]cnc3C3C4=C2C(c2ccco2)C2(CCC56C7CCC(N7)C5ON62)C3S4)nc1,Cn1cnc2c1NC(c1ccccn1)C1=C3SC(C32)C2(CCC34C5CCC(N5)C3ON42)C1c1ccco1,,7.821421146,7.821421146
239,C1=CC2C3CCCC2C2(OOC4(CCCCC4)OO2)C(OC2CN(CC4CCC4)CCO2)C2CC3C12,COC(=O)C12C(C(C)C)=CC3C4C(C)CCC3(CCOC(C)=O)C1(C)CC2C(OC1CN(CC2CCC2)CC(C)O1)C41OOC2(CCC(C)CC2)OO1,,7.819074154,7.819074154
248,C1CC2C3CC4CC5CC6CC2C2C1CCC5(CC43)C62,COC1C2CC3C4C5(C)CC(O)C6(CC7C(O)(CC7(O)C3(OC)C(OC)C5)C(OC)C16)C24O,,7.816165924,7.816165924
250,C=C1C2CC3OC4C(=O)C1C2C12CC(OC1O2)C1OC341,C=C1C2(C)C(=O)C3OC4(CO)C(O)C1(O)C2C12OC1(C)OC(C(=C)C)(C1OC314)C2(C)C,,7.807335854,7.807335854
249,C1=CC2C3C4OC4OC2C24C5CCCC2C3C1CC4C1CCCOC1O5,CC1CC2C(OC1C)OC1C(O)CCC3(C)C4C5C=CC6(O)C4C4OC4(O)OC6C13C2C5,,7.804912567,7.804912567
241,O=C1OC2CC34CCCC5(CCCC16CC2OCC56C3)O4,CC(=O)OC1C2OC(=O)C34CC2OC(C)(C)C32CC13OC2(CCC3C)C(OC(C)=O)CC4C,,7.795132637,7.795132637
244,C1=CC23COC4(CCC5C6CCC(c7ccoc7)C6CCC5C(O4)C2CC1)O3,CC(=O)OCC12OC3(CC(N)C4C5(O)CCC(c6coc(O)c6)C5(C)CC(OC(C)=O)C41C)OCC1(C=CC(C)C(OC(C)=O)C12)O3,,7.783797264,7.783797264
250,O=C(CC12CCCC34COC5CCC6(CC5)CC6C3C(C1)C2C4)N1CCNCC1,C=CC1(C)CCC2(CC(=O)N3CCN(C)CC3)CC3C2CC12COC1(C)CCC4(CC1O)CC4(C)C32C,,7.782963753,7.782963753
247,O=C1OCC12OC1CC34OC5(CC5C5OC5C3c3ccccc3)C(OC3OCOC34)C12,C=C(C)C12OCOC1C13CC4(C)OC5(C(=O)OC5(C)C)C4C(C(C)=CC)(O2)C2(CC2C2OC2C1c1ccccc1)O3,,7.775397301,7.775397301
223,O=C1CCC2C(C1)CC1=CC3C4CC5OCCCCC6(O5)OC6C1C3CCC24,CC1CCC23OC(CC4C5C=C6CC7CC(=O)CCC7(C)C4CCC5(C)C6C2O3)OC1,,7.768625736,7.768625736
245,C=C1CC23CCC4CC2C2CC(C1CC43)C1C(C3COCO3)CCC21,C=C1C(O)C23CCC4(C)CC2(OC(C)=O)C2C(O)C(C1(O)CC43)C1(C)C(C3(C)COC(C)(C)O3)CCC21C,,7.768084049,7.768084049
245,C1=C2OC3OC45OC4CC4CC43C5OC3OCC2C3C1,C=C(C)C12COC3OC4C56OC5C(C)C5(O)C(C)(C)C45C(OC1=CC(C)C32)O6,,7.767915249,7.767915249
244,C=C1C=CC2=CCCC(=N2)C12CC1C3=CC4CC(CC2N4)C1O3,C=C1C(C)=CC2=CC(C)(C)CC(=N2)C12CC1(CCOC)C3=CC4CC(CC2N4)C1O3,,7.75506258,7.75506258
250,O=C1OC2C3COCC45CCCC6(C1C(=O)C32)C1CCCCC1OCC6(CC4)OC5,COC1OC(C)(C)C2C3OC(=O)C(C)(C(=O)C32O)C23CCC(C)C14CCC2(COC1(C)CC(C)(C)C(O)CC13O)OC4OC,,7.75150156,7.75150156
240,C1=CCCC2CC=CC3OC4OC2C2(C=C1)ON1CCc5cc6c(cc5-6)OCOC2C2(CCC4C32)CC1,COC(=O)C1=CC2OC3OC4C(O)(CCC=CC=CC45ON4CCc6cc7c(cc67)OCOC5C5(CC4)C(OC)CC3C25)C1,,7.748090267,7.748090267
236,O=C1CC2C(O1)OC1OC(OC3=CC4NCCC3C(=O)O4)CC3CCC4OOC31C2C4=O,CC1C(OC2=CC3NC(C)(C)C(C)C2C(=O)O3)OC2OC3OC(=O)CC3(O)C3C(=O)C4(C)CCC1C23OO4,,7.727488518,7.727488518
250,O=C1C2CC(C3C=COC23)C12OC13CCC4C(C1C2=O)C1Cn2ncnc2C13CCN4CC1CC1,COC1CC23OC4(C(=O)C5C6OC=CC6C4C5OC)C(=O)C2C2C1N(CC1CC1)CCC31c3ncnn3CC21,,7.727078915,7.727078915
209,O=C(CCc1ccccn1)NC1CCC2(CC1)OOC1(OO2)OC2C3CCCC4COCC1CC3C42,C=CC1(C)CC2C3OC4(OOC5(CCC(NC(=O)CCc6cc(N=[N+]=[N-])ccn6)CC5)OO4)C4COCC(C)(C1O)C3C2(C=O)C4,,7.724133968,7.724133968
237,C1CCC(OC2CC3OCOC4CCCC5CCC6OC(OO3)C(O2)OC546)OC1,CC1CC2OC3(C)OOC4OC(C)(C)OC5C(C)CCC1C25OC3OC(OC1OCC(O)C(O)C1O)C4C,,7.716759682,7.716759682
247,O=C1OC2OC3(CC4C5CC(C3)C3(CO3)C4O5)C23OCOC13,CC1(C)OC2C(=O)OC3OC4(CC5C6CC(C)(C4)C4(CO4)C5(C)O6)C32O1,,7.7116189,7.7116189
243,C1=CC2(C3CC4CCNCC2C4C3)C2CCC3C1C2C31CO1,CCN1CC(C)C2CC3CC2(C)C(C1C)C31C=CC2(C)C3CC(O)C1(C)C2C31CO1,,7.709484577,7.709484577
243,C=C1CC2CC3C4CC5C6CC(=O)C(=C)C6CCC5C4CC3(C1)C21CCCO1,C=C(C)C1OC2(CC1O)C1CC(=C)C(O)C23CC2C(C(O)C4C2(C)CC(O)C2(C)C(=C)C(=O)CC42C)C3C1,,7.693785191,7.693785191
250,C=C1CC2OC3OC(=O)CC13C1CCC3(OC4CCCCO4)CCC4C3C24C1,C=C1C(O)C2OC3OC(=O)CC13C1CCC3(OC4OC(CO)C(O)C(O)C4O)CCC4(C)C3C24C1(C)O,,7.68719101,7.68719101
232,C1=CC2=C3CC4CCC5(CCN6C7CC(O5)C4C76)C(C3)OC2=C1,COc1ccc2c3CC4(OC)CCC5(CCN6C7CC(O5)C4C76)C(Oc12)C3O,,7.686852455,7.686852455
238,N=C1CCC2CC3=CC4(CCCC5(OO4)C4CCC6CC5CC6C4)OC3OC12,C=CCON=C1CCC2(C)C(C)C3=CC4(OOC5(CC(C)C4C)C4CCC6CC5CC6C4)OC3OC12OC,,7.669516087,7.669516087
240,O=C1CC2CC3=C4C=CCC(=O)C4C34OC4C3C4CCC3(O1)C2O4,CC12C(=O)CC=CC1=C1CC3CC(=O)OC45CCC(OC34O)C5(C)C3OC132,,7.663268089,7.663268089
218,O=C(C=Cc1ccccc1)NN=CCC(=O)OC1CC2CCCC34C5CCc6cocc6C5C(C(=O)C23)C14,COC1Cc2cocc2C2C3(C)C(=O)C4C5(C)CCC(C)(C(C)(O)C(C)C)C4(C3C(O)(OC(=O)CC=NNC(=O)C=Cc3ccc(C)cc3)C5)C12C,,7.652557373,7.652557373
248,C=C1CC2CCC34C2C=CCC3C2OC(C=C3CCCCC3)CC2C42C=C(O1)C1OCOC1O2,C=C1CC2(O)C3C(C)=CCC4C5OC(C=C6CCC(O)CC6(C)O)C(C)(C)C5C5(OC6(C)OCOC6C(=C5C)O1)C43CC2(C)C,,7.651709557,7.651709557
236,C1CC2C3C(C1)C1C2C3C2COCC23OC13,C=CC1(C)C(O)CC2C3(C)C4C5C(OC(C)=O)OC(OC(C)=O)C56OC6(C)C3C1(C)C24C,,7.651496887,7.651496887
242,O=C1CC23CCCC(=C12)CC1C2C=CC(=O)C14C=CC(CC4)C23,CC12C=CC(=O)C34C=CC(C(Br)C3(Cl)Br)C1(Br)C13CCCC(=C1C(=O)C3)CC24,,7.649176598,7.649176598
239,C1OCC(C2C34CCN(CC5CC5)C5CCC67C8CCOC8C3C6C4CC527)O1,COCC12C3CC45C6CCC41C1C(O)C(O)OC1C2C3(CCN6CC1CC1)C5C1COC(C)(C)O1,,7.647079945,7.647079945
236,O=C1CC2CC13CC3C1OCC3C4OCCCC(C24)C31,C=C(C)C12CC(C)C(O)OC3C1C1CC(=O)C4(C1O)C(C1OCC3C12OC(C)=O)C4(C)C,,7.63982439,7.63982439
245,O=C1C=CC2OC3NC4(OC35CCC3OC6OCOC5CCC364)C2=C1,CC1=C2C(C)(C=CC1=O)OC1NC23OC12CCC1(C)OC4OC(C)(C)OC2CCC413,,7.639275074,7.639275074
249,C1=CC2C3OC2C24OC2CC2C(CC24)C13,CC1=CC2C3CC4(C)C3C(C)(O)C3OC34C3(C(C)C)OC2C13,,7.638062954,7.638062954
249,C1=CC2=C3C4CC5CC6CC(C=C1)(O2)C4OCC356,COC12CC3c4c5ccc(O)cC6(CC(C1(C)C)C42COC36)O5,,7.632669449,7.632669449
239,O=C1OC2C3CC4C5CC5(CCC15CCCC35)CC42COC1CCCO1,C=CC1(C)CCC23CCC45CC6(COC7(O)OC(C#N)CC7C)C(OC2=O)C(CC6C4(C)C5)C13C,,7.624399185,7.624399185
243,C=C1CCC2C3CC4OC5(OC5C3C12)C12COCC1CCC(=C)C42,C=C1C(O)CC2C(C)(C)OC(O)C23C1C1OC32OC2C2C(C1O)C1CCC(=C(C)C=CC=C(C)C)C12C,,7.624241829,7.624241829
249,O=C1CCC2C(CCC23CCC2C3=CC34COC5OCC2OC2OC(C(O5)C23)C2c3cocc3CCC24)C1,CC1(C)C(=O)CCC2(C)C1CCC21CCC2(C)C1=CC13COC4OCC2(C)OC2OC(C5c6coc(O)c6CCC51C)C(C)(O4)C23O,,7.618609428,7.618609428
238,O=C1CC2C3=CC24OC4CC32CC3CCC=C3C12,C=C(C(=O)C1C(C)(OC(C)=O)C=C2C1(C)C(O)C13CC4OC45C(C(=O)OC)=C1C5(C)C(OC(C)=O)C(=O)C23C)C(C)C,,7.615553379,7.615553379
241,O=C1CCC2CC(OC3OCC4CCC4O3)C3C4COC3C4CC23OC13,CC(=O)OC12CC34OC3C(=O)CC(C)C4(C)CC(OC3OC(C)C4C(C)(C)CC4(C)O3)C3C1(C)COC32O,,7.610676289,7.610676289
225,C1CCC23CCC4OCCC45OC4CC(C1)C2CCC435,COC1CC23OC4CC5CC(O)C(C)(C)CC6(CCC2(O)O1)C5(C)CCC463,,7.610429764,7.610429764
240,C=C1CC(=O)c2cocc2C1CC1C2OCC13C(CC14COCC1CC43)O2,C=C1C(O)C(=O)c2cocc2C1CC1C2OCC13C1C(C)(C)C4C(OC)OCC41C(O)C3(C)O2,,7.608630657,7.608630657
246,C1CCC2(CC3C4CCC5C6CC7OC8(CCCC(O8)C6CCC5C4C3O2)CC72CO2)OC1,CC1CCC2(OC1)OC1C3C4CCC5C6CC(C)(C)CC7(O6)OC(CC5(C)C4CCC3(C)C1C2C)C1(CO1)C7C,,7.607594013,7.607594013
246,O=C1CCC2CCC3CC45COC46C=CC(C5OC(=O)c4ccco4)C6OC2C3O1,CC1=CC23OCC24CC2(O)C(C)C(O)C5C(OC3C1C4OC(=O)c1ccco1)C2OC(=O)C(C)C5(C)C,,7.607555866,7.607555866
244,C=C1C(=O)OC2C1CC1CC2C2CC3CC4CCOC4(CO3)C12,C=C1C(=O)OC2C1CC1([N+](=O)[O-])CC2C2(O)C(O)C3OC(C)(C)C4(OCC(C)C4C3C)C21C(=C)C,,7.606886864,7.606886864
243,O=C1CCC2(O1)C1C3CC24C(=O)N(CC42CC=CC4C(O2)C41)c1ccccc13,COC(=O)C12CC34C(=O)N(CC35CC(C)=CC3C(O5)C3C1C41OC(=O)CC1OC)c1ccccc12,,7.602221012,7.602221012
236,O=C1CCC2CCC3C(C=C(C1)C31CO1)C21C=C(C2CC(c3cnns3)N(c3ccccc3)S2(=O)=O)C1,Cc1cc(N2C(c3cnns3)CC(C3=CC4(C3)C3CCC(=O)CC5=CC4C(CC3)C53CO3)S2(=O)=O)ccc1Br,,7.594558239,7.594558239
248,O=C1CC2=C3C=CC45CCC6C7CCC(N8CCC=C78)C6(CCC4C3CCC2CO1)OC5=O,CC1C=C2N(C1)C1CCC2(C)C2CCC34C=CC5=C6CC(=O)OC(C)(C)C6CCC5(C)C3(C)CCC12OC4=O,,7.593259335,7.593259335
241,C=C1CCC23CC1C1=CCC4C(CC5CCC6(CCC=CO6)C54)C1CC2O3,C=C1CC(O)C23OC2CC2C(=CC(O)C4C2CC2(O)CCC5(CC(C)(C)C=CO5)C42C)C1C3(C)C,,7.592919827,7.592919827
250,C=C1C2CC3C4CN5CCC(CC15)C1CCCCC(CO2)C34CC1,C=C1C2CC3C4CN5CCC(C6CCC34C(CCC(C)(C)C6)C(C(C)(C)C)O2)C(C)(C)C15,,7.59171629,7.59171629
228,O=C1NC23CCC4CC5(OCCC1(CCC45CN1CCCC1)S2)S(=O)(=O)SS3,O=C1NC23CCC4CC5(OCCC1(CCC45CN1CCCC1)S2)S(=O)(=O)SS3,,7.586540222,7.586540222
218,O=C1CC2=C3C4CCC5(C2)OC5CCC(CO4)C3C1,CC1C2=C3C4(C)CCC15OC5(C(N)=O)C(O)CC(C)(CO4)C3(C)CC(=O)C2,,7.581581116,7.581581116
238,C1=CC2CCCC3C2CCC2C(C1)C1CC2C2CNC3C2C1,C=CCN1CC2C3CC4CC2C1C1CC(C(N)=O)CC2C=CC(OC)(OC)C4C3C(OC)CC21OC,,7.579027176,7.579027176
243,C1=C2OC3OCC4(COCC5CCC6CC6C54)C3C2C2CC3CCCCC3C1CO2,CC(=O)OC1CCC2(C)C3C=C4OC5OCC6(C(O)OCC7CCC8(CO)C(C8(C)C)C76C)C5C4(C)C(OC3)C(OC(=O)C=C(C)C)C2C1(C)C,,7.577401638,7.577401638
249,O=C1CC23CCC1CCCC2C12CCCC(C(=NNS(=O)(=O)c4ccccc4)C31)C1CC3CC1C2C3,C=CC1(C)CC2C3(CCC(C)(C(=O)C3)C1O)C1C(=NNS(=O)(=O)c3ccccc3)C3CC(C)(C)CC21C1(C)CC2CC1C3(O)C2(C)C,,7.575661182,7.575661182
249,C1CCC2C(C1)CC(OC1OCC3OC3C1C1COC3OC3C1)C1CCC3OC4CCCC3(OO4)C21,CC(=O)OC1CCC2(C)C(C1)CC(OC1OC(C)C3(C)OC3(C)C1C1COC3(C)OC3C1)C1(C)CCC3OC4(C)CCC(C)C3(OO4)C21,,7.575040817,7.575040817
242,C1CC23CC4C5OC56CC5CC(C5)C2(N1)C(C3)C46,C=C(C)CN1CCC23CC4C5C6(CC7CC(C7(C)C)C412)OC6C5(C(=O)OC)C3,,7.574189663,7.574189663
242,C1COC2CC3C4CC5C(CCC6C7CCC8(OCOC7)OC8C65)CC4CCC3C2C1,CCOC(C1CC(C)C2C(O1)C(O)C1(C)C3CC4C(CCC5(C)C6COC(C(C)C)OC7(CC6C)OC7C45C)C(C)(CO)C3CCC21C)C(C)(C)O,,7.562386513,7.562386513
247,O=C1C2=CC3OC4CC5C1C1OC1C5C1(C4CN4CCOC41)C23,C=C(C)C12CC3C4C(=O)C5=C(OC(C)=O)C(O1)C5C1(C3C3OC34)C3OC(C)CN3CC21,,7.549992085,7.549992085
249,C1OCC2CC34CC1C(COC3C21CO1)O4,CC1C23CC4COC(C)(C)C1(OC(O)CO)C(C)(COC2(O)C41CO1)O3,,7.549972534,7.549972534
233,C1=CC2C(C1)CC1CCC3C4COC5CCC6(COC56)C4CCC123,CC(C(=O)CC(C)C(C)(C)O)C(C)C1(C)C=CC2C34CCC5(C)C(C)(COC6(O)CCC57COC67)C3CCC4C(O)C21C,,7.527231693,7.527231693
229,C1=C2CCS34OCC(CC1)(C2)C31CCC4O1,CC1=C2CCS34OCC(CC1)(C2(C)C)C31CCC4O1,,7.521835804,7.521835804
236,O=C1OC23N=C(C4=CC5OC15C=C4)C1C4C5CC(C12)C3C54,CC1=CC2=CC3OC13C(=O)OC13N=C2C2C4C5CC(C21)C3C54,,7.51789999,7.51789999
239,O=C1CCC23CC4(CCC5C(C6CC7C(O6)OC6CC68COCC78)CCC5C4CCC2C1)C3,CCC12C(OC(C3CCC4(C)C5CCC6C7(CCC(=O)C6(C)C)CC5(CCC34C)C7)C1O)OC1CC13COCC32,,7.516164303,7.516164303
232,C=C1CC2=CC3C1CCC1COC(CC4CC(=O)C=CC4C13)O2,C=C1CC2=CC3(C)C1CCC1(C)C(OC(=O)C=O)OC(CC4(O)C(C)(C)C(=O)C=CC4(C)C31)O2,,7.490625381,7.490625381
219,C=C1C=C2C(=O)OC3CC(C2OC1=O)C1C2=C4CCCC5(CC(c6ccoc6)OC5=O)C4C(CO2)C31,C=C1C=C2C(=O)OC3(C)CC(C4C5=C6CCC(OC(C)=O)C7(CC(c8ccoc8)OC7=O)C6C(C)(CO5)C43)C2(C)OC1=O,,7.489287853,7.489287853
220,C1=CC2CC3C4C2CN2CCC5CSCC3(C4C1)C2C5,COC12C=CCC3C4C(C35CSCC3CCN(CC41)C5C3)C2(C)C,,7.477293491,7.477293491
247,C1=CC2CNC3(C1)C1COC4C5CCC(CC5CCC41)C23,CC(=O)OC1OC2C3(C)CCC4(C)C(C)(C)C(CCC24O)C2C4(C)C=CCC2(C13)N(C)C4,,7.476588726,7.476588726
249,O=C(NC12C3CC4C5C6CC1(O6)C4C3C52)OCC1CC1,O=C(NC12C3CC4C5C1C3C4C21CC5(O)O1)OCC1(CO)CC1,,7.469752312,7.469752312
224,C=C1C(=O)C23CC24CCCC2C1C1CC3C(C4)C21,C=C1C(=O)C23CC24CC2C5C(CC23C)C1C5C(C)CC4(C)O,,7.467472076,7.467472076
243,O=C1C=CC2C1CC1C23COC12C1CC(COC24ON4Cc2ccccc2)CC1O3,CC1=CC2C34COC5(C3C(C)(C)C2(O)C1=O)C1(C)CC(COC52ON2Cc2ccccc2)CC1O4,,7.459304333,7.459304333
245,C=C1CC23CC1CC2C1C(CC2=CCOC2)CCC(=O)C1C1COCC13,C=C1C2CC3C4C(C)(CC5=CC(CO)OC5O)C(C)CC(=O)C4(O)C4(C)C(O)OC(O)C4(O)C3(C2)C1O,,7.459237576,7.459237576
233,C1CC2C34CCC5COC3OC2(C1)C5CC4,CCOCC1CC2(COC)COC3OC45C(OC)CC(O)C4C13CC(OC)C25,,7.458999634,7.458999634
246,O=C1OC2C=CC3C4C1CC2C4CC1OCC12CCCC32,CC(C)=CCCC(C)C(C)C1(C)CC(O)C23COC2CC2(C)C4CC5(C)C(=O)OC4C=CC(C52)C13,,7.458576202,7.458576202
250,O=C1CCC2C3CCC4CC5OC(=O)C2(CCC=CC4C3)C5C1=O,C=C(C)C12CC3CCC4CC3C=CC(C)(C)CC3(C(=O)O1)C2C(=O)C(=O)CCC43C,,7.456312656,7.456312656
232,C1=CC23OC4OCC2C1C1CCC43CC1,C=CC1(C)OC2OC34C=CC(C5CCC23CC5(C)C)C14,,7.446987629,7.446987629
247,C1=C(n2cncn2)C2Oc3cccc4c3C35CCN(CC6CC6)C3C2CCC1C4CO5,COC12CCC3C=C(n4cncn4)C1Oc1c(O)ccc4c1C1(CCN(CC5CC5)C12)OCC43,,7.436518669,7.436518669
234,C1=CC2CC3C1C(C1CCCC31)C21OC2(O1)C1CC3CC(C1)CC2C3,CC(C)C1=CC2CC3(C=O)C4CCC(C)C4C(C24OC2(O4)C4CC5CC(C4)CC2C5)C13C(=O)O,,7.436408997,7.436408997
231,O=C1CC23Oc4nnnn4C4CCC2C4C1C3C1CO1,C#CC1(C)OC1C1C2(O)C(=O)CC13Oc1nnnn1C1CCC3(C(=O)O)C12,,7.433522701,7.433522701
