Step,Scaffold,SMILES,Metadata,Tanimoto similarity,total_score,ID
185.0,c1ccc(Sc2nc3cccnc3s2)nc1,c1ccc(Sc2nc3cccnc3s2)nc1,,0.47058823704719543,0.47058823704719543,Automated Curriculum Learning Demo_116
122.0,c1ccn2c(c1)cc1ncccc12,c1ccn2c(c1)cc1ncccc12,,0.4677419364452362,0.4677419364452362,Automated Curriculum Learning Demo_117
169.0,c1cnc2ccc3cccn3c2c1,c1cnc2ccc3cccn3c2c1,,0.4677419364452362,0.4677419364452362,Automated Curriculum Learning Demo_118
119.0,Nc1cccnc1,Nc1cccnc1,,0.46666666865348816,0.46666666865348816,Automated Curriculum Learning Demo_119
156.0,c1csc(-c2cn3ncccc3n2)c1,c1csc(-c2cn3ncccc3n2)c1,,0.46666666865348816,0.46666666865348816,Automated Curriculum Learning Demo_120
115.0,O=c1ccnc2ccccc2n1,O=c1ccnc2ccccc2n1,,0.4655172526836395,0.4655172526836395,Automated Curriculum Learning Demo_121
173.0,c1cnc2cc(-c3ccnnc3)cnc2c1,c1cnc2cc(-c3ccnnc3)cnc2c1,,0.4637681245803833,0.4637681245803833,Automated Curriculum Learning Demo_122
151.0,c1cnc2ccc3ncccc3c2c1,c1cnc2ccc3ncccc3c2c1,,0.4615384638309479,0.4615384638309479,Automated Curriculum Learning Demo_123
74.0,c1ccc2nc3cccnc3cc2c1,c1ccc2nc3cccnc3cc2c1,,0.4615384638309479,0.4615384638309479,Automated Curriculum Learning Demo_124
135.0,c1cnc2oc(-c3cc[nH]n3)nc2c1,c1cnc2oc(-c3cc[nH]n3)nc2c1,,0.460317462682724,0.460317462682724,Automated Curriculum Learning Demo_125
142.0,Cc1cnc2ccnn2c1,Cc1cnc2ccnn2c1,,0.46000000834465027,0.46000000834465027,Automated Curriculum Learning Demo_126
174.0,CCn1c(=O)ccc2ncccc21,CCn1c(=O)ccc2ncccc21,,0.4576271176338196,0.4576271176338196,Automated Curriculum Learning Demo_127
195.0,O=C(Nc1cc2ncccc2s1)c1cccs1,O=C(Nc1cc2ncccc2s1)c1cccs1,,0.4571428596973419,0.4571428596973419,Automated Curriculum Learning Demo_128
130.0,Cn1cc(-c2cnc3cccnc3c2)cn1,Cn1cc(-c2cnc3cccnc3c2)cn1,,0.45588234066963196,0.45588234066963196,Automated Curriculum Learning Demo_129
132.0,COc1ccccn1,COc1ccccn1,,0.4545454680919647,0.4545454680919647,Automated Curriculum Learning Demo_130
165.0,c1cnc2cc(-c3ccnnc3)oc2c1,c1cnc2cc(-c3ccnnc3)oc2c1,,0.4545454680919647,0.4545454680919647,Automated Curriculum Learning Demo_131
144.0,CCc1ccccn1,CCc1ccccn1,,0.4545454680919647,0.4545454680919647,Automated Curriculum Learning Demo_132
157.0,N#Cc1ccccn1,N#Cc1ccccn1,,0.4545454680919647,0.4545454680919647,Automated Curriculum Learning Demo_133
190.0,CSc1ccccn1,CSc1ccccn1,,0.4545454680919647,0.4545454680919647,Automated Curriculum Learning Demo_134
176.0,CCn1ccc2ncccc21,CCn1ccc2ncccc21,,0.4545454680919647,0.4545454680919647,Automated Curriculum Learning Demo_135
181.0,c1ccc(CSc2ccc3ncccc3n2)nc1,c1ccc(CSc2ccc3ncccc3n2)nc1,,0.4533333480358124,0.4533333480358124,Automated Curriculum Learning Demo_136
127.0,C(=Cc1ccc2ncccc2n1)c1ccccn1,C(=Cc1ccc2ncccc2n1)c1ccccn1,,0.4533333480358124,0.4533333480358124,Automated Curriculum Learning Demo_137
180.0,c1coc(-c2ccc3sccc3n2)c1,c1coc(-c2ccc3sccc3n2)c1,,0.453125,0.453125,Automated Curriculum Learning Demo_138
177.0,c1cncc(-c2ccc3nccn3n2)c1,c1cncc(-c2ccc3nccn3n2)c1,,0.453125,0.453125,Automated Curriculum Learning Demo_139
194.0,c1csc(-c2ccc3ncsc3n2)c1,c1csc(-c2ccc3ncsc3n2)c1,,0.453125,0.453125,Automated Curriculum Learning Demo_140
115.0,c1csc(-c2ccc3sccc3n2)c1,c1csc(-c2ccc3sccc3n2)c1,,0.453125,0.453125,Automated Curriculum Learning Demo_141
173.0,Cc1ccc2occc2n1,Cc1ccc2occc2n1,,0.4528301954269409,0.4528301954269409,Automated Curriculum Learning Demo_142
164.0,Clc1ccc2sccc2n1,Clc1ccc2sccc2n1,,0.4528301954269409,0.4528301954269409,Automated Curriculum Learning Demo_143
164.0,Cc1ccc2sccc2n1,Cc1ccc2sccc2n1,,0.4528301954269409,0.4528301954269409,Automated Curriculum Learning Demo_144
175.0,c1cnc2sc3nccn3c2c1,c1cnc2sc3nccn3c2c1,,0.44999998807907104,0.44999998807907104,Automated Curriculum Learning Demo_145
164.0,c1cnc2oc(Cc3ccncc3)nc2c1,c1cnc2oc(Cc3ccncc3)nc2c1,,0.4492753744125366,0.4492753744125366,Automated Curriculum Learning Demo_146
139.0,CC(C)(C#N)c1cnc2cccnn12,CC(C)(C#N)c1cnc2cccnn12,,0.4482758641242981,0.4482758641242981,Automated Curriculum Learning Demo_147
141.0,c1cnc2c(-c3ccncc3)csc2c1,c1cnc2c(-c3ccncc3)csc2c1,,0.447761207818985,0.447761207818985,Automated Curriculum Learning Demo_148
150.0,c1ccc(-n2ccc3ncccc32)nc1,c1ccc(-n2ccc3ncccc32)nc1,,0.447761207818985,0.447761207818985,Automated Curriculum Learning Demo_149
106.0,Clc1ccc2nccnc2c1,Clc1ccc2nccnc2c1,,0.4464285671710968,0.4464285671710968,Automated Curriculum Learning Demo_150
103.0,Cc1cnc2ccccc2n1,Cc1cnc2ccccc2n1,,0.4464285671710968,0.4464285671710968,Automated Curriculum Learning Demo_151
114.0,Fc1ccc2nccnc2c1,Fc1ccc2nccnc2c1,,0.4464285671710968,0.4464285671710968,Automated Curriculum Learning Demo_152
132.0,Oc1ccc2nccnc2c1,Oc1ccc2nccnc2c1,,0.4464285671710968,0.4464285671710968,Automated Curriculum Learning Demo_153
123.0,Brc1ccc2nccnc2c1,Brc1ccc2nccnc2c1,,0.4464285671710968,0.4464285671710968,Automated Curriculum Learning Demo_154
124.0,Cc1ccc2nccnc2c1,Cc1ccc2nccnc2c1,,0.4464285671710968,0.4464285671710968,Automated Curriculum Learning Demo_155
142.0,O=c1cnc2ccccc2o1,O=c1cnc2ccccc2o1,,0.4464285671710968,0.4464285671710968,Automated Curriculum Learning Demo_156
141.0,Clc1cnc2ccccc2n1,Clc1cnc2ccccc2n1,,0.4464285671710968,0.4464285671710968,Automated Curriculum Learning Demo_157
150.0,Cc1ncc2ncccc2n1,Cc1ncc2ncccc2n1,,0.4464285671710968,0.4464285671710968,Automated Curriculum Learning Demo_158
191.0,c1cnc2c(c1)oc1ncccc12,c1cnc2c(c1)oc1ncccc12,,0.4444444477558136,0.4444444477558136,Automated Curriculum Learning Demo_159
194.0,c1cnc2c(c1)oc1ccnnc12,c1cnc2c(c1)oc1ccnnc12,,0.4444444477558136,0.4444444477558136,Automated Curriculum Learning Demo_160
173.0,c1cnc2oc3ncccc3c2c1,c1cnc2oc3ncccc3c2c1,,0.4444444477558136,0.4444444477558136,Automated Curriculum Learning Demo_161
146.0,c1cnc2c(c1)oc1cnccc12,c1cnc2c(c1)oc1cnccc12,,0.4444444477558136,0.4444444477558136,Automated Curriculum Learning Demo_162
136.0,c1ccc2c(c1)oc1cccnc12,c1ccc2c(c1)oc1cccnc12,,0.4444444477558136,0.4444444477558136,Automated Curriculum Learning Demo_163
149.0,c1cnc2sc3ncccc3c2c1,c1cnc2sc3ncccc3c2c1,,0.4444444477558136,0.4444444477558136,Automated Curriculum Learning Demo_164
180.0,c1cnc2ccc3occc3c2c1,c1cnc2ccc3occc3c2c1,,0.4444444477558136,0.4444444477558136,Automated Curriculum Learning Demo_165
128.0,c1ccc2c(c1)sc1cccnc12,c1ccc2c(c1)sc1cccnc12,,0.4444444477558136,0.4444444477558136,Automated Curriculum Learning Demo_166
145.0,c1cnc2c(c1)sc1ncccc12,c1cnc2c(c1)sc1ncccc12,,0.4444444477558136,0.4444444477558136,Automated Curriculum Learning Demo_167
85.0,Cc1cc(C)n(-c2ccc3ncccc3n2)n1,Cc1cc(C)n(-c2ccc3ncccc3n2)n1,,0.44285714626312256,0.44285714626312256,Automated Curriculum Learning Demo_168
161.0,c1ccc(-c2ccnc3cccnc23)cc1,c1ccc(-c2ccnc3cccnc23)cc1,,0.44285714626312256,0.44285714626312256,Automated Curriculum Learning Demo_169
144.0,c1cncc(-c2nn3ccnc3s2)c1,c1cncc(-c2nn3ccnc3s2)c1,,0.44262295961380005,0.44262295961380005,Automated Curriculum Learning Demo_170
177.0,c1cnc2cc3cc4ncccc4nc3cc2c1,c1cnc2cc3cc4ncccc4nc3cc2c1,,0.44155845046043396,0.44155845046043396,Automated Curriculum Learning Demo_171
150.0,c1cnc2c(c1)ccc1ncccc12,c1cnc2c(c1)ccc1ncccc12,,0.43939393758773804,0.43939393758773804,Automated Curriculum Learning Demo_172
142.0,c1ccc2c(c1)cnc1cccnc12,c1ccc2c(c1)cnc1cccnc12,,0.43939393758773804,0.43939393758773804,Automated Curriculum Learning Demo_173
174.0,CCN(Cc1ccco1)c1nc2cccnc2s1,CCN(Cc1ccco1)c1nc2cccnc2s1,,0.4383561611175537,0.4383561611175537,Automated Curriculum Learning Demo_174
151.0,c1cnc2cc(-c3nn[nH]n3)sc2c1,c1cnc2cc(-c3nn[nH]n3)sc2c1,,0.4375,0.4375,Automated Curriculum Learning Demo_175
148.0,c1cncc(-c2cn3ncccc3n2)c1,c1cncc(-c2cn3ncccc3n2)c1,,0.4375,0.4375,Automated Curriculum Learning Demo_176
172.0,c1cnc2cc(-n3cnnc3)sc2c1,c1cnc2cc(-n3cnnc3)sc2c1,,0.4375,0.4375,Automated Curriculum Learning Demo_177
185.0,c1cnn2c(-c3cscn3)cnc2c1,c1cnn2c(-c3cscn3)cnc2c1,,0.4354838728904724,0.4354838728904724,Automated Curriculum Learning Demo_178
148.0,c1cnn2c(-c3nccs3)cnc2c1,c1cnn2c(-c3nccs3)cnc2c1,,0.4354838728904724,0.4354838728904724,Automated Curriculum Learning Demo_179
113.0,c1nc2sccn2n1,c1nc2sccn2n1,,0.43478259444236755,0.43478259444236755,Automated Curriculum Learning Demo_180
185.0,c1nc2ccsn2n1,c1nc2ccsn2n1,,0.43478259444236755,0.43478259444236755,Automated Curriculum Learning Demo_181
192.0,Cc1ccnc2ccsc12,Cc1ccnc2ccsc12,,0.43396225571632385,0.43396225571632385,Automated Curriculum Learning Demo_182
184.0,Cc1ccnc2scnc12,Cc1ccnc2scnc12,,0.43396225571632385,0.43396225571632385,Automated Curriculum Learning Demo_183
